0.29482,0.31186,0.16631,-0.12744,0.56247,-0.17603,0.28922
0.28922,0.29482,0.31186,0.55417,-0.12744,0.56247,0.25559
0.25559,0.28922,0.29482,-1.0973,0.55417,-0.12744,0.1369
0.1369,0.25559,0.28922,-0.7313,-1.0973,0.55417,-0.22505
-0.22505,0.1369,0.25559,1.4047,-0.7313,-1.0973,-0.21193
-0.21193,-0.22505,0.1369,-0.62021,1.4047,-0.7313,0.042043
0.042043,-0.21193,-0.22505,0.23715,-0.62021,1.4047,0.015562
0.015562,0.042043,-0.21193,-1.5868,0.23715,-0.62021,-0.16471
-0.16471,0.015562,0.042043,-0.40148,-1.5868,0.23715,-0.5063
-0.5063,-0.16471,0.015562,-0.77069,-0.40148,-1.5868,-0.62312
-0.62312,-0.5063,-0.16471,-0.26268,-0.77069,-0.40148,-0.64217
-0.64217,-0.62312,-0.5063,0.97649,-0.26268,-0.77069,-0.38901
-0.38901,-0.64217,-0.62312,0.97782,0.97649,-0.26268,0.09117
0.09117,-0.38901,-0.64217,1.17,0.97782,0.97649,0.51394
0.51394,0.09117,-0.38901,0.15931,1.17,0.97782,0.70161
0.70161,0.51394,0.09117,0.49952,0.15931,1.17,0.63479
0.63479,0.70161,0.51394,-1.0554,0.49952,0.15931,0.39045
0.39045,0.63479,0.70161,-0.45074,-1.0554,0.49952,-0.03134
-0.03134,0.39045,0.63479,1.2704,-0.45074,-1.0554,-0.04953
-0.04953,-0.03134,0.39045,0.89869,1.2704,-0.45074,0.32113
0.32113,-0.04953,-0.03134,0.43871,0.89869,1.2704,0.55231
0.55231,0.32113,-0.04953,-1.2473,0.43871,0.89869,0.36851
0.36851,0.55231,0.32113,0.32467,-1.2473,0.43871,0.021505
0.021505,0.36851,0.55231,0.39007,0.32467,-1.2473,0.037063
0.037063,0.021505,0.36851,-0.40514,0.39007,0.32467,0.064144
0.064144,0.037063,0.021505,0.29231,-0.40514,0.39007,0.015274
0.015274,0.064144,0.037063,2.5659,0.29231,-0.40514,0.37572
0.37572,0.015274,0.064144,-0.45782,2.5659,0.29231,0.78136
0.78136,0.37572,0.015274,-1.6108,-0.45782,2.5659,0.37264
0.37264,0.78136,0.37572,-2.6695,-1.6108,-0.45782,-0.49099
-0.49099,0.37264,0.78136,-0.7597,-2.6695,-1.6108,-1.1561
-1.1561,-0.49099,0.37264,-0.67472,-0.7597,-2.6695,-1.2074
-1.2074,-1.1561,-0.49099,-1.1717,-0.67472,-0.7597,-1.133
-1.133,-1.2074,-1.1561,2.0329,-1.1717,-0.67472,-0.75264
-0.75264,-1.133,-1.2074,0.96848,2.0329,-1.1717,0.051238
0.051238,-0.75264,-1.133,0.67029,0.96848,2.0329,0.50402
0.50402,0.051238,-0.75264,0.42015,0.67029,0.96848,0.63196
0.63196,0.50402,0.051238,-2.8728,0.42015,0.67029,0.18721
0.18721,0.63196,0.50402,1.6859,-2.8728,0.42015,-0.29981
-0.29981,0.18721,0.63196,0.027925,1.6859,-2.8728,-0.021234
-0.021234,-0.29981,0.18721,-0.90203,0.027925,1.6859,-0.029809
-0.029809,-0.021234,-0.29981,-2.0533,-0.90203,0.027925,-0.46197
-0.46197,-0.029809,-0.021234,0.089086,-2.0533,-0.90203,-0.81322
-0.81322,-0.46197,-0.029809,2.0871,0.089086,-2.0533,-0.38469
-0.38469,-0.81322,-0.46197,0.36512,2.0871,0.089086,0.27929
0.27929,-0.38469,-0.81322,0.84611,0.36512,2.0871,0.53928
0.53928,0.27929,-0.38469,-0.18454,0.84611,0.36512,0.56568
0.56568,0.53928,0.27929,1.0307,-0.18454,0.84611,0.50452
0.50452,0.56568,0.53928,-1.5276,1.0307,-0.18454,0.34067
0.34067,0.50452,0.56568,0.96494,-1.5276,1.0307,0.047913
0.047913,0.34067,0.50452,0.52616,0.96494,-1.5276,0.20309
0.20309,0.047913,0.34067,-0.18445,0.52616,0.96494,0.27311
0.27311,0.20309,0.047913,0.19878,-0.18445,0.52616,0.20066
0.20066,0.27311,0.20309,1.5904,0.19878,-0.18445,0.36088
0.36088,0.20066,0.27311,0.032192,1.5904,0.19878,0.60135
0.60135,0.36088,0.20066,0.88916,0.032192,1.5904,0.61212
0.61212,0.60135,0.36088,-1.2992,0.88916,0.032192,0.43242
0.43242,0.61212,0.60135,1.1826,-1.2992,0.88916,0.17685
0.17685,0.43242,0.61212,1.8175,1.1826,-1.2992,0.51085
0.51085,0.17685,0.43242,-0.5843,1.8175,1.1826,0.72712
0.72712,0.51085,0.17685,-1.0107,-0.5843,1.8175,0.335
0.335,0.72712,0.51085,-0.9605,-1.0107,-0.5843,-0.17953
-0.17953,0.335,0.72712,0.69116,-0.9605,-1.0107,-0.34128
-0.34128,-0.17953,0.335,-0.75862,0.69116,-0.9605,-0.24168
-0.24168,-0.34128,-0.17953,-0.096972,-0.75862,0.69116,-0.29259
-0.29259,-0.24168,-0.34128,-1.4069,-0.096972,-0.75862,-0.42609
-0.42609,-0.29259,-0.24168,1.0308,-1.4069,-0.096972,-0.46699
-0.46699,-0.42609,-0.29259,-0.75987,1.0308,-1.4069,-0.25195
-0.25195,-0.46699,-0.42609,0.87413,-0.75987,1.0308,-0.14885
-0.14885,-0.25195,-0.46699,0.76113,0.87413,-0.75987,0.16769
0.16769,-0.14885,-0.25195,-0.16592,0.76113,0.87413,0.32212
0.32212,0.16769,-0.14885,0.30091,-0.16592,0.76113,0.27027
0.27027,0.32212,0.16769,-0.32247,0.30091,-0.16592,0.18945
0.18945,0.27027,0.32212,-0.36841,-0.32247,0.30091,0.011661
0.011661,0.18945,0.27027,1.1479,-0.36841,-0.32247,0.041356
0.041356,0.011661,0.18945,0.04143,1.1479,-0.36841,0.25928
0.25928,0.041356,0.011661,-1.098,0.04143,1.1479,0.11333
0.11333,0.25928,0.041356,1.5667,-1.098,0.04143,0.031963
0.031963,0.11333,0.25928,-1.0484,1.5667,-1.098,0.15955
0.15955,0.031963,0.11333,0.42272,-1.0484,1.5667,0.015844
0.015844,0.15955,0.031963,-0.84441,0.42272,-1.0484,-0.06387
-0.06387,0.015844,0.15955,-0.31163,-0.84441,0.42272,-0.25489
-0.25489,-0.06387,0.015844,0.39781,-0.31163,-0.84441,-0.24002
-0.24002,-0.25489,-0.06387,1.0498,0.39781,-0.31163,0.044185
0.044185,-0.24002,-0.25489,-0.3408,1.0498,0.39781,0.25655
0.25655,0.044185,-0.24002,0.3363,-0.3408,1.0498,0.21267
0.21267,0.25655,0.044185,-0.22136,0.3363,-0.3408,0.16685
0.16685,0.21267,0.25655,0.016649,-0.22136,0.3363,0.072171
0.072171,0.16685,0.21267,-1.1924,0.016649,-0.22136,-0.12066
-0.12066,0.072171,0.16685,-0.13165,-1.1924,0.016649,-0.37014
-0.37014,-0.12066,0.072171,1.4875,-0.13165,-1.1924,-0.16323
-0.16323,-0.37014,-0.12066,-0.83682,1.4875,-0.13165,0.11315
0.11315,-0.16323,-0.37014,-1.301,-0.83682,1.4875,-0.16927
-0.16927,0.11315,-0.16323,1.5741,-1.301,-0.83682,-0.24729
-0.24729,-0.16927,0.11315,1.166,1.5741,-1.301,0.24723
0.24723,-0.24729,-0.16927,0.78643,1.166,1.5741,0.62866
0.62866,0.24723,-0.24729,-1.4616,0.78643,1.166,0.49566
0.49566,0.62866,0.24723,1.5545,-1.4616,0.78643,0.23873
0.23873,0.49566,0.62866,-0.59754,1.5545,-1.4616,0.31549
0.31549,0.23873,0.49566,-1.2106,-0.59754,1.5545,-0.0036636
-0.0036636,0.31549,0.23873,-0.70267,-1.2106,-0.59754,-0.40405
-0.40405,-0.0036636,0.31549,0.35643,-0.70267,-1.2106,-0.47089
-0.47089,-0.40405,-0.0036636,0.65264,0.35643,-0.70267,-0.19525
-0.19525,-0.47089,-0.40405,0.21567,0.65264,0.35643,0.082404
0.082404,-0.19525,-0.47089,-0.2639,0.21567,0.65264,0.13009
0.13009,0.082404,-0.19525,1.8024,-0.2639,0.21567,0.27748
0.27748,0.13009,0.082404,-0.64298,1.8024,-0.2639,0.48624
0.48624,0.27748,0.13009,0.10956,-0.64298,1.8024,0.2993
0.2993,0.48624,0.27748,-0.71904,0.10956,-0.64298,0.085226
0.085226,0.2993,0.48624,0.42063,-0.71904,0.10956,-0.066371
-0.066371,0.085226,0.2993,-1.9311,0.42063,-0.71904,-0.25021
-0.25021,-0.066371,0.085226,0.6603,-1.9311,0.42063,-0.49331
-0.49331,-0.25021,-0.066371,-1.1025,0.6603,-1.9311,-0.4357
-0.4357,-0.49331,-0.25021,-0.10297,-1.1025,0.6603,-0.50307
-0.50307,-0.4357,-0.49331,-1.0598,-0.10297,-1.1025,-0.53825
-0.53825,-0.50307,-0.4357,-1.2386,-1.0598,-0.10297,-0.74538
-0.74538,-0.53825,-0.50307,-1.8892,-1.2386,-1.0598,-1.0593
-1.0593,-0.74538,-0.53825,-0.97358,-1.8892,-1.2386,-1.3101
-1.3101,-1.0593,-0.74538,0.21212,-0.97358,-1.8892,-1.1528
-1.1528,-1.3101,-1.0593,0.49344,0.21212,-0.97358,-0.67845
-0.67845,-1.1528,-1.3101,1.5472,0.49344,0.21212,-0.080353
-0.080353,-0.67845,-1.1528,0.64493,1.5472,0.49344,0.45107
0.45107,-0.080353,-0.67845,-2.1484,0.64493,1.5472,0.29334
0.29334,0.45107,-0.080353,-1.0288,-2.1484,0.64493,-0.37318
-0.37318,0.29334,0.45107,-0.14158,-1.0288,-2.1484,-0.64964
-0.64964,-0.37318,0.29334,-2.5267,-0.14158,-1.0288,-0.86491
-0.86491,-0.64964,-0.37318,-0.31298,-2.5267,-0.14158,-1.1743
-1.1743,-0.86491,-0.64964,-0.59362,-0.31298,-2.5267,-1.057
-1.057,-1.1743,-0.86491,0.33232,-0.59362,-0.31298,-0.78467
-0.78467,-1.057,-1.1743,0.55885,0.33232,-0.59362,-0.36602
-0.36602,-0.78467,-1.057,0.89988,0.55885,0.33232,0.056194
0.056194,-0.36602,-0.78467,-0.2009,0.89988,0.55885,0.27864
0.27864,0.056194,-0.36602,-0.23373,-0.2009,0.89988,0.18011
0.18011,0.27864,0.056194,1.4499,-0.23373,-0.2009,0.23679
0.23679,0.18011,0.27864,1.8361,1.4499,-0.23373,0.68838
0.68838,0.23679,0.18011,-0.38292,1.8361,1.4499,0.90395
0.90395,0.68838,0.23679,0.15508,-0.38292,1.8361,0.64345
0.64345,0.90395,0.68838,-0.96465,0.15508,-0.38292,0.29137
0.29137,0.64345,0.90395,0.038756,-0.96465,0.15508,-0.045748
-0.045748,0.29137,0.64345,0.76546,0.038756,-0.96465,-0.0079528
-0.0079528,-0.045748,0.29137,-0.59452,0.76546,0.038756,0.081168
0.081168,-0.0079528,-0.045748,0.13025,-0.59452,0.76546,-0.011274
-0.011274,0.081168,-0.0079528,0.035014,0.13025,-0.59452,-0.0088322
-0.0088322,-0.011274,0.081168,-0.62467,0.035014,0.13025,-0.074547
-0.074547,-0.0088322,-0.011274,-0.53978,-0.62467,0.035014,-0.25461
-0.25461,-0.074547,-0.0088322,1.88,-0.53978,-0.62467,-0.090062
-0.090062,-0.25461,-0.074547,-1.0038,1.88,-0.53978,0.20212
0.20212,-0.090062,-0.25461,-0.49745,-1.0038,1.88,-0.027087
-0.027087,0.20212,-0.090062,-1.5044,-0.49745,-1.0038,-0.37556
-0.37556,-0.027087,0.20212,-0.095449,-1.5044,-0.49745,-0.64242
-0.64242,-0.37556,-0.027087,0.39673,-0.095449,-1.5044,-0.4907
-0.4907,-0.64242,-0.37556,-0.52711,0.39673,-0.095449,-0.29746
-0.29746,-0.4907,-0.64242,0.34457,-0.52711,0.39673,-0.22092
-0.22092,-0.29746,-0.4907,-0.72329,0.34457,-0.52711,-0.17491
-0.17491,-0.22092,-0.29746,1.2682,-0.72329,0.34457,-0.08671
-0.08671,-0.17491,-0.22092,-0.031243,1.2682,-0.72329,0.18686
0.18686,-0.08671,-0.17491,0.77821,-0.031243,1.2682,0.29977
0.29977,0.18686,-0.08671,2.1805,0.77821,-0.031243,0.65506
0.65506,0.29977,0.18686,0.43781,2.1805,0.77821,1.0194
1.0194,0.65506,0.29977,1.3333,0.43781,2.1805,1.0708
1.0708,1.0194,0.65506,0.25108,1.3333,0.43781,1.048
1.048,1.0708,1.0194,-0.31047,0.25108,1.3333,0.75567
0.75567,1.048,1.0708,-0.923,-0.31047,0.25108,0.29243
0.29243,0.75567,1.048,-0.38478,-0.923,-0.31047,-0.12118
-0.12118,0.29243,0.75567,1.1582,-0.38478,-0.923,-0.10613
-0.10613,-0.12118,0.29243,0.8625,1.1582,-0.38478,0.26332
0.26332,-0.10613,-0.12118,-1.0347,0.8625,1.1582,0.31526
0.31526,0.26332,-0.10613,-0.19267,-1.0347,0.8625,0.014001
0.014001,0.31526,0.26332,-1.2997,-0.19267,-1.0347,-0.27365
-0.27365,0.014001,0.31526,0.3066,-1.2997,-0.19267,-0.4618
-0.4618,-0.27365,0.014001,0.96899,0.3066,-1.2997,-0.19549
-0.19549,-0.4618,-0.27365,-0.74732,0.96899,0.3066,0.02036
0.02036,-0.19549,-0.4618,-2.796,-0.74732,0.96899,-0.42867
-0.42867,0.02036,-0.19549,0.69673,-2.796,-0.74732,-0.86124
-0.86124,-0.42867,0.02036,3.2069,0.69673,-2.796,-0.18735
-0.18735,-0.86124,-0.42867,0.53601,3.2069,0.69673,0.71796
0.71796,-0.18735,-0.86124,0.29845,0.53601,3.2069,0.87346
0.87346,0.71796,-0.18735,0.28404,0.29845,0.53601,0.729
0.729,0.87346,0.71796,0.95966,0.28404,0.29845,0.65683
0.65683,0.729,0.87346,2.0876,0.95966,0.28404,0.90039
0.90039,0.65683,0.729,1.5247,2.0876,0.95966,1.293
1.293,0.90039,0.65683,-0.19526,1.5247,2.0876,1.2839
1.2839,1.293,0.90039,0.01726,-0.19526,1.5247,0.87568
0.87568,1.2839,1.293,0.24634,0.01726,-0.19526,0.55611
0.55611,0.87568,1.2839,-0.85448,0.24634,0.01726,0.26658
0.26658,0.55611,0.87568,1.1578,-0.85448,0.24634,0.11602
0.11602,0.26658,0.55611,0.16191,1.1578,-0.85448,0.28456
0.28456,0.11602,0.26658,1.5571,0.16191,1.1578,0.48421
0.48421,0.28456,0.11602,-0.19354,1.5571,0.16191,0.65588
0.65588,0.48421,0.28456,1.6513,-0.19354,1.5571,0.6876
0.6876,0.65588,0.48421,-1.8988,1.6513,-0.19354,0.55814
0.55814,0.6876,0.65588,1.8225,-1.8988,1.6513,0.25243
0.25243,0.55814,0.6876,-1.5184,1.8225,-1.8988,0.24248
0.24248,0.25243,0.55814,-1.0511,-1.5184,1.8225,-0.22544
-0.22544,0.24248,0.25243,0.049931,-1.0511,-1.5184,-0.47706
-0.47706,-0.22544,0.24248,-1.4547,0.049931,-1.0511,-0.56989
-0.56989,-0.47706,-0.22544,0.46655,-1.4547,0.049931,-0.63384
-0.63384,-0.56989,-0.47706,0.54544,0.46655,-1.4547,-0.31791
-0.31791,-0.63384,-0.56989,1.3203,0.54544,0.46655,0.12669
0.12669,-0.31791,-0.63384,-0.40449,1.3203,0.54544,0.38943
0.38943,0.12669,-0.31791,0.41847,-0.40449,1.3203,0.31574
0.31574,0.38943,0.12669,0.24735,0.41847,-0.40449,0.30597
0.30597,0.31574,0.38943,0.70411,0.24735,0.41847,0.35651
0.35651,0.30597,0.31574,0.63194,0.70411,0.24735,0.47974
0.47974,0.35651,0.30597,-0.99236,0.63194,0.70411,0.36712
0.36712,0.47974,0.35651,1.7667,-0.99236,0.63194,0.2729
0.2729,0.36712,0.47974,-0.3821,1.7667,-0.99236,0.44925
0.44925,0.2729,0.36712,-0.91143,-0.3821,1.7667,0.19092
0.19092,0.44925,0.2729,-0.99609,-0.91143,-0.3821,-0.23318
-0.23318,0.19092,0.44925,1.1951,-0.99609,-0.91143,-0.30315
-0.30315,-0.23318,0.19092,-0.15945,1.1951,-0.99609,-0.024311
-0.024311,-0.30315,-0.23318,2.704,-0.15945,1.1951,0.37491
0.37491,-0.024311,-0.30315,-0.1985,2.704,-0.15945,0.83579
0.83579,0.37491,-0.024311,-0.1414,-0.1985,2.704,0.66057
0.66057,0.83579,0.37491,0.41127,-0.1414,-0.1985,0.43756
0.43756,0.66057,0.83579,-1.1791,0.41127,-0.1414,0.18849
0.18849,0.43756,0.66057,-0.27778,-1.1791,0.41127,-0.17391
-0.17391,0.18849,0.43756,-1.5811,-0.27778,-1.1791,-0.46702
-0.46702,-0.17391,0.18849,1.049,-1.5811,-0.27778,-0.55822
-0.55822,-0.46702,-0.17391,0.30269,1.049,-1.5811,-0.18784
-0.18784,-0.55822,-0.46702,-1.2265,0.30269,1.049,-0.13165
-0.13165,-0.18784,-0.55822,0.0696,-1.2265,0.30269,-0.30952
-0.30952,-0.13165,-0.18784,-0.39652,0.0696,-1.2265,-0.31097
-0.31097,-0.30952,-0.13165,1.3888,-0.39652,0.0696,-0.11327
-0.11327,-0.31097,-0.30952,1.3644,1.3888,-0.39652,0.39807
0.39807,-0.11327,-0.31097,0.65815,1.3644,1.3888,0.75181
0.75181,0.39807,-0.11327,0.49131,0.65815,1.3644,0.80184
0.80184,0.75181,0.39807,0.80073,0.49131,0.65815,0.77097
0.77097,0.80184,0.75181,-0.76727,0.80073,0.49131,0.59547
0.59547,0.77097,0.80184,0.36442,-0.76727,0.80073,0.28959
0.28959,0.59547,0.77097,-0.39791,0.36442,-0.76727,0.14787
0.14787,0.28959,0.59547,0.86428,-0.39791,0.36442,0.11709
0.11709,0.14787,0.28959,-0.17762,0.86428,-0.39791,0.2156
0.2156,0.11709,0.14787,1.8744,-0.17762,0.86428,0.38928
0.38928,0.2156,0.11709,0.1724,1.8744,-0.17762,0.68772
0.68772,0.38928,0.2156,1.2717,0.1724,1.8744,0.76463
0.76463,0.68772,0.38928,-0.035344,1.2717,0.1724,0.78844
0.78844,0.76463,0.68772,-1.5013,-0.035344,1.2717,0.3765
0.3765,0.78844,0.76463,0.36537,-1.5013,-0.035344,-0.069137
-0.069137,0.3765,0.78844,-0.19866,0.36537,-1.5013,-0.11411
-0.11411,-0.069137,0.3765,-1.3897,-0.19866,0.36537,-0.29055
-0.29055,-0.11411,-0.069137,0.22933,-1.3897,-0.19866,-0.48176
-0.48176,-0.29055,-0.11411,0.27119,0.22933,-1.3897,-0.31693
-0.31693,-0.48176,-0.29055,-0.36636,0.27119,0.22933,-0.1734
-0.1734,-0.31693,-0.48176,1.377,-0.36636,0.27119,0.015026
0.015026,-0.1734,-0.31693,-0.79753,1.377,-0.36636,0.20676
0.20676,0.015026,-0.1734,-0.93674,-0.79753,1.377,-0.069456
-0.069456,0.20676,0.015026,-0.0024335,-0.93674,-0.79753,-0.30416
-0.30416,-0.069456,0.20676,0.39609,-0.0024335,-0.93674,-0.22221
-0.22221,-0.30416,-0.069456,-0.50869,0.39609,-0.0024335,-0.12179
-0.12179,-0.22221,-0.30416,-0.26829,-0.50869,0.39609,-0.19113
-0.19113,-0.12179,-0.22221,-1.0821,-0.26829,-0.50869,-0.34707
-0.34707,-0.19113,-0.12179,2.0141,-1.0821,-0.26829,-0.23142
-0.23142,-0.34707,-0.19113,1.944,2.0141,-1.0821,0.4844
0.4844,-0.23142,-0.34707,-1.5215,1.944,2.0141,0.70181
0.70181,0.4844,-0.23142,1.9393,-1.5215,1.944,0.50672
0.50672,0.70181,0.4844,-0.89584,1.9393,-1.5215,0.54504
0.54504,0.50672,0.70181,-0.30416,-0.89584,1.9393,0.21092
0.21092,0.54504,0.50672,0.55525,-0.30416,-0.89584,0.073198
0.073198,0.21092,0.54504,-0.32425,0.55525,-0.30416,0.088852
0.088852,0.073198,0.21092,1.3388,-0.32425,0.55525,0.18388
0.18388,0.088852,0.073198,1.2223,1.3388,-0.32425,0.55676
0.55676,0.18388,0.088852,-1.596,1.2223,1.3388,0.52043
0.52043,0.55676,0.18388,-1.0677,-1.596,1.2223,-0.075433
-0.075433,0.52043,0.55676,-0.75992,-1.0677,-1.596,-0.50631
-0.50631,-0.075433,0.52043,0.42099,-0.75992,-1.0677,-0.54452
-0.54452,-0.50631,-0.075433,-0.43337,0.42099,-0.75992,-0.36642
-0.36642,-0.54452,-0.50631,0.70625,-0.43337,0.42099,-0.20457
-0.20457,-0.36642,-0.54452,0.22786,0.70625,-0.43337,0.046962
0.046962,-0.20457,-0.36642,-1.017,0.22786,0.70625,0.0093638
